Wall time,Step,Value
1777090419.6043801,143,3501.604248046875
1777090427.6474,144,3284.2802734375
1777090433.432479,145,3415.13623046875
1777090435.156125,146,1975.12109375
1777090436.6657982,147,2080.238525390625
1777090508.9214687,150,1923.2161865234375
1777090536.1083434,154,2682.038818359375
1777090552.5812066,156,4477.06884765625
1777090556.5788927,157,2601.348388671875
1777090564.578548,159,5327.72509765625
1777090570.4458237,160,3200.9228515625
1777090578.3640132,162,2177.753662109375
1777090592.4103155,163,4568.24365234375
1777090605.544163,164,3601.01953125
1777090616.628307,166,4322.61865234375
1777090631.651727,168,2946.684814453125
1777090639.9423177,170,2219.38623046875
1777090644.0171185,171,2085.032470703125
1777090646.389864,172,3159.2373046875
1777090653.8341658,174,2067.6201171875
1777090657.7081184,175,2185.4404296875
1777090661.4125617,176,5161.44580078125
1777090664.466475,177,3494.378662109375
1777090666.068385,178,1985.536865234375
1777090675.6326756,180,2872.959228515625
1777090684.5247207,181,2174.81005859375
1777090687.0999677,182,2333.146728515625
1777090691.3847506,183,2149.732666015625
1777090696.272183,184,4189.62841796875
1777090700.3876941,185,4982.25439453125
1777090706.470579,186,2596.366455078125
1777090719.429631,189,7363.69873046875
1777090721.8001456,190,5346.0771484375
1777090724.9114614,191,2264.14306640625
1777090726.514483,192,2514.85986328125
1777090743.6727674,195,2064.37939453125
1777090765.238968,198,2206.84521484375
1777090772.5727305,199,2212.724609375
1777090838.9454887,200,2276.274169921875
1777090846.3472364,202,2080.659423828125
1777090850.2925923,203,2040.0733642578125
1777090854.2299519,204,1952.0311279296875
1777090857.8888261,205,3766.5087890625
1777090863.2099736,207,3573.72412109375
1777090870.798283,208,5245.6328125
1777090873.535771,209,4924.71826171875
1777090889.6569943,211,6140.10302734375
1777090899.3073833,213,3565.297607421875
1777090910.9862738,215,2369.366943359375
1777090916.7015917,216,3982.613525390625
1777090941.7635376,218,3643.99560546875
1777090944.5841784,219,4271.701171875
1777090952.3766522,220,3211.68359375
1777090955.9340122,221,3354.132568359375
1777090968.0832102,222,2220.347412109375
1777090975.8696527,224,2110.349609375
1777090978.1095414,225,1995.41552734375
1777090984.2898436,226,3840.10888671875
1777091016.801002,229,2509.14208984375
1777091030.381301,231,3917.604736328125
1777091034.261485,232,2286.208740234375
1777091048.6786125,234,3020.60888671875
1777091051.331683,235,2179.68017578125
1777091057.3098342,236,4465.00634765625
1777091064.9629538,237,6409.11767578125
1777091072.819324,238,2432.65625
1777091075.4466891,239,2238.7177734375
1777091085.324144,241,4815.68994140625
1777091090.6603632,242,2401.166259765625
1777091104.2725928,244,2889.84423828125
1777091113.1799865,245,2233.71044921875
1777091117.362027,246,2035.5504150390625
1777091125.0504947,247,3186.10693359375
1777091126.9461675,248,5691.947265625
1777091133.010459,249,3595.234375
1777091184.050476,252,3948.82568359375
1777091186.7190068,253,2716.765625
