Wall time,Step,Value
1777279349.046511,136,294.9909362792969
1777279357.0816934,137,293.11822509765625
1777279416.1261458,143,302.86614990234375
1777279423.8784165,144,303.7995910644531
1777279453.2178285,146,304.0132751464844
1777279460.6383033,147,298.6976013183594
1777279552.2747564,150,300.0008544921875
1777279615.6315386,157,309.5145263671875
1777279643.8877525,159,304.8419494628906
1777279655.2049108,160,299.42767333984375
1777279675.5069737,162,305.0935363769531
1777279694.6112893,164,307.72943115234375
1777279722.917625,166,305.873291015625
1777279781.5657735,170,302.4949645996094
1777279792.3831995,171,301.69805908203125
1777279799.3622756,172,298.3224792480469
1777279847.0109174,175,299.5643005371094
1777279865.0341234,176,300.64874267578125
1777279877.586768,177,295.67010498046875
1777279889.4354804,178,296.7351989746094
1777279903.9703913,180,302.697998046875
1777279908.823219,181,302.88714599609375
1777279930.704622,183,303.5479431152344
1777279949.7976303,184,293.31689453125
1777279956.053638,185,293.7984313964844
1777279969.9896822,186,296.7638854980469
1777280015.8650832,189,290.556396484375
1777280025.2652411,190,297.05767822265625
1777280041.8280492,191,290.0249938964844
1777280046.06005,192,294.040771484375
1777280085.0672188,195,286.52496337890625
1777280111.8066487,198,282.45611572265625
1777280118.7624323,199,273.17010498046875
1777280190.4621077,200,282.10955810546875
1777280229.834598,202,276.52813720703125
1777280236.93323,203,278.3672180175781
1777280255.7200341,204,281.3354797363281
1777280269.8053188,205,278.6490478515625
1777280290.9175937,207,276.4057312011719
1777280309.7996395,209,270.2376708984375
1777280329.3271496,211,268.1923522949219
1777280347.0430756,213,273.9223327636719
1777280373.96571,215,269.0758361816406
1777280382.2250211,216,265.63641357421875
1777280394.4044898,218,275.2877197265625
1777280402.515651,219,270.4195861816406
1777280422.6149614,220,263.56195068359375
1777280431.430152,221,266.38690185546875
1777280436.9860244,222,259.98638916015625
1777280459.9585457,224,255.2767333984375
1777280467.7644749,225,264.4956970214844
1777280494.155662,229,264.7674865722656
1777280516.5967054,232,261.2070617675781
1777280552.2173843,235,247.48545837402344
1777280567.6685874,237,254.52218627929688
1777280584.61227,238,254.00001525878906
1777280591.213526,239,252.89369201660156
1777280604.607344,241,249.46810913085938
1777280614.3395894,242,249.7798614501953
1777280625.30434,244,256.73834228515625
1777280634.5727184,245,253.40298461914062
1777280642.3249183,246,248.3444366455078
1777280650.1864097,247,249.1811981201172
1777280760.5944214,252,243.77752685546875
1777280768.7226083,253,236.4075469970703
1777280775.8428032,254,229.8999481201172
1777280801.3806155,257,236.70297241210938
1777280807.8364892,258,235.65736389160156
1777280812.5957813,259,240.55166625976562
1777280815.6506004,260,242.52584838867188
1777280847.5501714,262,239.79714965820312
1777280922.0435264,270,223.30276489257812
1777280926.997257,271,228.5191192626953
1777280941.3507316,274,232.87232971191406
1777280957.0622983,275,228.4976348876953
1777280964.6335292,276,215.17893981933594
1777280983.4258945,278,231.51138305664062
1777280995.6276386,280,226.10830688476562
1777281013.0614204,282,212.3390350341797
1777281019.64068,283,229.36822509765625
1777281052.1789124,285,219.01463317871094
1777281073.9108362,287,215.95687866210938
1777281082.4801126,288,225.23992919921875
1777281119.5891016,290,214.85916137695312
1777281163.8184152,295,212.85662841796875
1777281179.424197,296,215.88478088378906
1777281187.2122316,297,214.8749237060547
1777281202.2410054,298,210.49032592773438
1777281219.5666668,299,207.37083435058594
1777281308.1247034,304,203.3632049560547
1777281326.5598986,306,199.21310424804688
